baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,reuse_group_size,shared_prefix_tokens,decode_tokens,cross_job_prefix_hit_rate_observed
pat_like_traffic_only,4.0,100,0.2452295533864699,40366.74632384004,382638.13847408193,382638.1384740824,382638.13847408246,37668.11346601925,53971.17254088841,55521.20510924672,0.040315138046532244,0.04031513804653569,0.04031513804653569,1602033.3849958589,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799877,0.0,1926430720000.0,2832806707200.0,146.5266076847911,445.65614499151707,0.1055356115102768,193.34090314805508,603.516099974513,1368.5437375679612,13.685437375679612,3.5766004482082195e-05,1,8192,32,0.0
waferagent_latency_safe,4.0,100,0.04380356718406921,7210.417587035265,2268893.977294729,2280501.4006408183,2282041.6976460707,12.57296115698773,12.57296115698955,12.57296115698955,0.04030744049293241,0.04030744049293241,0.040307440493042655,6488993.278920285,7470588.199575225,0.0,0.0,0.0,0.0,3313843044352.0,401093405466624.0,1.4082855986361087,1737700.0,13878300.0,1.01548032,80.21868109332479,6.45012435500855,4.1004170215424,0.9178470278987574,851983723606795.0,945909504409600.0,0.09929679357797538,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,851983723606795.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.79606799768,127076056380171.0,1926430720000.0,5125521276928.0,148.03720451891422,453.0823715031147,0.10973773896694183,93.06310582906008,338.7706773355603,1118.405775167048,11.18405775167048,4.955245679080484e-06,1,8192,32,0.0
apc_like,8.0,100,0.2530329375134917,41651.245778220844,382633.9384740824,382633.93847408245,382633.93847408245,39909.39502487559,55081.16149926524,56625.7850028784,0.04031513804653569,0.04031513804653569,0.04031513804653569,1602821.0021665962,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799888,0.0,1926430720000.0,2832806707200.0,145.74053417891264,449.64731484651566,0.1016734167933464,2.611619420349598,393.07528268545866,1150.6014727056026,11.506014727056026,3.0070554569574306e-05,1,8192,32,0.0
pat_like_traffic_only,8.0,100,0.25303024846403566,41650.803139167976,382638.1384740824,382638.1384740824,382638.13847408246,39909.59502487558,55081.36149926524,56625.9850028784,0.04031513804653569,0.04031513804653569,0.04031513804653569,1602801.9123462995,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799888,0.0,1926430720000.0,2832806707200.0,147.1619801595807,446.38260547071695,0.11496897786855698,195.6165675073862,600.9796652942896,1363.784646615386,13.63784646615386,3.564162872143391e-05,1,8192,32,0.0
waferagent_latency_safe,8.0,100,0.044017822135191696,7245.685666029634,2264760.799462106,2270581.375917289,2271351.5230170777,12.57296115698864,12.57296115698955,12.57296115698955,0.040307440492932625,0.04030744049295997,0.040307440493015094,7650955.363201014,7674864.389581514,0.0,0.0,0.0,0.0,3311695560704.0,399993893838848.0,1.405284671129466,1737700.0,13878300.0,1.01548032,79.99877876776961,6.481735314307101,4.0978400411648,0.9159383444324151,851516431164990.0,945909504409600.0,0.09979080747637326,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.550784945487973,0.0,cohort_stage,latency_p50_ms,851516431164990.0,202.0,2.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.79606799768,127708275566142.0,1926430720000.0,5122300051456.0,146.85659669339657,454.78727389127016,0.11744815856218338,92.12088212370872,338.22055999189615,1117.4797033891082,11.174797033891082,4.938868814577213e-06,1,8192,32,0.0
apc_like,16.0,100,0.25712248419495365,42324.41787836293,382633.9384740824,382633.93847408245,382633.93847408245,41946.64986314332,60460.05622767244,60544.39527036612,0.04031513804653569,0.04031513804653569,0.04031513804653569,1608515.5922161487,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.7960679989,0.0,1926430720000.0,2832806707200.0,146.70174103230238,519.3623555824161,0.10287109762430191,2.5087501853704453,313.06095607578754,1141.319666057825,11.41319666057825,2.9827977899956518e-05,1,8192,32,0.0
pat_like_traffic_only,16.0,100,0.2571197075221205,42323.960815801205,382638.1384740824,382638.13847408246,382638.13847408246,41946.84986314332,60460.256227672435,60544.59527036613,0.04031513804653569,0.04031513804653569,0.04031513804653569,1608515.5922161487,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.7960679989,0.0,1926430720000.0,2832806707200.0,146.75494004040956,533.0027537420392,0.1111254096031189,194.39232256263494,522.3461082205176,1374.2127967998385,13.742127967998385,3.591416167452735e-05,1,8192,32,0.0
waferagent_latency_safe,16.0,100,0.04380675281295912,7210.941967035575,2279143.884913661,2282129.2578467177,2282481.546182777,12.572961156988185,12.57296115698864,12.57296115698864,0.040307440492932625,0.04030744049298775,0.04030744049298775,7817976.71793047,7857607.866670369,0.0,0.0,0.0,0.0,3313843044352.0,401093405466624.0,1.4082855986361087,1737700.0,13878300.0,1.01548032,80.21868109332479,6.45012435500855,4.1004170215424,0.9178470278987574,851983723606795.0,945909504409600.0,0.09929679357797538,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,851983723606795.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.7960679977,127076056380171.0,1926430720000.0,5125521276928.0,224.38994515687227,457.8991150483489,0.11523254215717316,92.48189814388752,339.2423531040549,1200.8774606510997,12.008774606510997,5.2955729827958495e-06,1,8192,32,0.0
apc_like,2.0,100,0.2309895332124093,38022.72508302827,382633.938474082,382633.9384740824,382633.93847408245,38916.91571062422,54608.35602553281,56868.323444593865,0.040315138046532244,0.04031513804653569,0.04031513804653569,1604905.564124369,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799848,0.0,1926430720000.0,2832806707200.0,145.62314096838236,444.7543267160654,0.10698195546865463,2.562897279858589,391.99830312281847,1145.1696706935763,11.451696706935763,2.992859638275775e-05,1,8192,128,0.0
pat_like_traffic_only,2.0,100,0.2309872922752428,38022.35620684317,382638.138474082,382638.1384740824,382638.13847408246,38917.11571062422,54608.55602553281,56868.52344459386,0.040315138046532244,0.04031513804653569,0.04031513804653569,1604896.8919206227,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799848,0.0,1926430720000.0,2832806707200.0,145.69824375212193,442.7538523450494,0.1112520694732666,186.73337623476982,511.2779662013054,1359.8745837807655,13.598745837807655,3.5539441760923055e-05,1,8192,128,0.0
waferagent_latency_safe,2.0,100,0.0433486397974222,7135.532899774073,2276262.9585103905,2300570.396801294,2303932.0452292166,12.57296115698773,12.57296115698955,12.57296115698955,0.04030744049293241,0.04030744049296359,0.040307440493015954,6511277.815379387,7425203.778990728,0.0,0.0,0.0,0.0,3313843044352.0,401093405466624.0,1.4082855986361087,1737700.0,13878300.0,1.01548032,80.21868109332479,6.45012435500855,4.1004170215424,0.9178470278987574,851983723606795.0,945909504409600.0,0.09929679357797538,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,851983723606795.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.79606799771,127076056380171.0,1926430720000.0,5125521276928.0,146.35087456554174,452.85076554864645,0.10767579078674316,89.39475193619728,336.2289285287261,1112.0282914489508,11.120282914489508,4.948014423293809e-06,1,8192,128,0.0
apc_like,4.0,100,0.2452320791889066,40367.16209112754,382633.9384740819,382633.9384740824,382633.93847408245,37667.91346601924,53970.97254088841,55531.59380249136,0.040315138046532244,0.04031513804653569,0.04031513804653569,1602035.4022470273,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799877,0.0,1926430720000.0,2832806707200.0,145.6319810822606,445.9303878247738,0.10129809379577637,2.494598738849163,392.7517216652632,1146.9065276905894,11.469065276905894,2.997398851404489e-05,1,8192,128,0.0
pat_like_traffic_only,4.0,100,0.2452295533864699,40366.74632384004,382638.13847408193,382638.1384740824,382638.13847408246,37668.11346601925,53971.17254088841,55521.20510924672,0.040315138046532244,0.04031513804653569,0.04031513804653569,1602033.3849958589,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799877,0.0,1926430720000.0,2832806707200.0,145.4659216105938,441.9267801567912,0.10955426841974258,194.67831775546074,614.7535620257258,1377.2130263969302,13.772130263969302,3.5992570732470646e-05,1,8192,128,0.0
waferagent_latency_safe,4.0,100,0.04380356718406921,7210.417587035265,2268893.977294729,2280501.4006408183,2282041.6976460707,12.57296115698773,12.57296115698955,12.57296115698955,0.04030744049293241,0.04030744049293241,0.040307440493042655,6488993.278920285,7470588.199575225,0.0,0.0,0.0,0.0,3313843044352.0,401093405466624.0,1.4082855986361087,1737700.0,13878300.0,1.01548032,80.21868109332479,6.45012435500855,4.1004170215424,0.9178470278987574,851983723606795.0,945909504409600.0,0.09929679357797538,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,851983723606795.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.79606799768,127076056380171.0,1926430720000.0,5125521276928.0,146.69326040893793,454.0636735036969,0.11194497346878052,91.92233346402645,338.5239476338029,1118.678835220635,11.18678835220635,4.956455508000104e-06,1,8192,128,0.0
apc_like,8.0,100,0.2530329375134917,41651.245778220844,382633.9384740824,382633.93847408245,382633.93847408245,39909.39502487559,55081.16149926524,56625.7850028784,0.04031513804653569,0.04031513804653569,0.04031513804653569,1602821.0021665962,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799888,0.0,1926430720000.0,2832806707200.0,145.42581513524055,446.78560364991426,0.10551512241363525,2.5231242179870605,391.62478875368834,1146.3144095614552,11.463144095614552,2.9958513720264285e-05,1,8192,128,0.0
pat_like_traffic_only,8.0,100,0.25303024846403566,41650.803139167976,382638.1384740824,382638.1384740824,382638.13847408246,39909.59502487558,55081.36149926524,56625.9850028784,0.04031513804653569,0.04031513804653569,0.04031513804653569,1602801.9123462995,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799888,0.0,1926430720000.0,2832806707200.0,145.82129195332527,446.2400507181883,0.11342577636241913,286.77992429584265,611.808086745441,1376.5886770561337,13.765886770561337,3.597625376670015e-05,1,8192,128,0.0
waferagent_latency_safe,8.0,100,0.044017822135191696,7245.685666029634,2264760.799462106,2270581.375917289,2271351.5230170777,12.57296115698864,12.57296115698955,12.57296115698955,0.040307440492932625,0.04030744049295997,0.040307440493015094,7650955.363201014,7674864.389581514,0.0,0.0,0.0,0.0,3311695560704.0,399993893838848.0,1.405284671129466,1737700.0,13878300.0,1.01548032,79.99877876776961,6.481735314307101,4.0978400411648,0.9159383444324151,851516431164990.0,945909504409600.0,0.09979080747637326,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.550784945487973,0.0,cohort_stage,latency_p50_ms,851516431164990.0,202.0,2.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.79606799768,127708275566142.0,1926430720000.0,5122300051456.0,146.58369403332472,456.765609793365,0.11214800179004669,92.91622042655945,339.03365302830935,1120.5874532461166,11.205874532461166,4.9526039802412835e-06,1,8192,128,0.0
apc_like,16.0,100,0.25712248419495365,42324.41787836293,382633.9384740824,382633.93847408245,382633.93847408245,41946.64986314332,60460.05622767244,60544.39527036612,0.04031513804653569,0.04031513804653569,0.04031513804653569,1608515.5922161487,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.7960679989,0.0,1926430720000.0,2832806707200.0,147.58806582540274,451.77231170237064,0.10950490832328796,2.5724703446030617,394.8202980682254,1159.1915264725685,11.591915264725685,3.0295052527105777e-05,1,8192,128,0.0
pat_like_traffic_only,16.0,100,0.2571197075221205,42323.960815801205,382638.1384740824,382638.13847408246,382638.13847408246,41946.84986314332,60460.256227672435,60544.59527036613,0.04031513804653569,0.04031513804653569,0.04031513804653569,1608515.5922161487,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.7960679989,0.0,1926430720000.0,2832806707200.0,146.68142143636942,445.78043185174465,0.11330097913742065,197.60862737894058,611.8872603401542,1378.287442959845,13.78287442959845,3.602064991368343e-05,1,8192,128,0.0
waferagent_latency_safe,16.0,100,0.04380675281295912,7210.941967035575,2279143.884913661,2282129.2578467177,2282481.546182777,12.572961156988185,12.57296115698864,12.57296115698864,0.040307440492932625,0.04030744049298775,0.04030744049298775,7817976.71793047,7857607.866670369,0.0,0.0,0.0,0.0,3313843044352.0,401093405466624.0,1.4082855986361087,1737700.0,13878300.0,1.01548032,80.21868109332479,6.45012435500855,4.1004170215424,0.9178470278987574,851983723606795.0,945909504409600.0,0.09929679357797538,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,851983723606795.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.7960679977,127076056380171.0,1926430720000.0,5125521276928.0,146.5932046994567,453.10757774859667,0.11000782251358032,92.15426165610552,337.24171575158834,1113.5454420000315,11.135454420000315,4.910460351694527e-06,1,8192,128,0.0
apc_like,2.0,100,0.2309895332124093,38022.72508302827,382633.938474082,382633.9384740824,382633.93847408245,38916.91571062422,54608.35602553281,56868.323444593865,0.040315138046532244,0.04031513804653569,0.04031513804653569,1604905.564124369,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799848,0.0,1926430720000.0,2832806707200.0,146.10988274216652,514.1418604180217,0.10588765144348145,2.5221463292837143,313.7400345876813,1133.4342397749424,11.334342397749424,2.962189512762513e-05,1,8192,512,0.0
pat_like_traffic_only,2.0,100,0.2309872922752428,38022.35620684317,382638.138474082,382638.1384740824,382638.13847408246,38917.11571062422,54608.55602553281,56868.52344459386,0.040315138046532244,0.04031513804653569,0.04031513804653569,1604896.8919206227,0.0,0.0,0.0,0.0,0.0,1819056537600.0,7566109432217600.0,1.8899288747498981,1737700.0,13878300.0,1.01548032,1513.22188644352,0.096321536,2.26624536576,15.1659993366528,945909504409600.0,945909504409600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,18141941.858304,0.0,cohort_stage,latency_p50_ms,945909504409600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959.79606799848,0.0,1926430720000.0,2832806707200.0,145.39968874305487,531.8548707291484,0.11032447218894958,186.82120367884636,513.1580960005522,1359.3173436820507,13.593173436820507,3.552487865174275e-05,1,8192,512,0.0
waferagent_latency_safe,2.0,100,0.0433486397974222,7135.532899774073,2276262.9585103905,2300570.396801294,2303932.0452292166,12.57296115698773,12.57296115698955,12.57296115698955,0.04030744049293241,0.04030744049296359,0.040307440493015954,6511277.815379387,7425203.778990728,0.0,0.0,0.0,0.0,3313843044352.0,401093405466624.0,1.4082855986361087,1737700.0,13878300.0,1.01548032,80.21868109332479,6.45012435500855,4.1004170215424,0.9178470278987574,851983723606795.0,945909504409600.0,0.09929679357797538,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,851983723606795.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84959.79606799771,127076056380171.0,1926430720000.0,5125521276928.0,146.40735369175673,452.43798568844795,0.10624155402183533,88.91219180077314,334.7890106961131,1108.5532056167722,11.085532056167722,4.932551889694597e-06,1,8192,512,0.0
